site_id,site_name,latitude,longitude
W3989,GF,21.496227,40.493917
W6305,RT,21.624280,39.186020
W3260,RT,21.833077,39.202360
W3211,GF,20.057400,41.130200
W2759,GF,20.074495,40.440955
W2776,GF,20.865245,39.440108
W3678,RT,21.264998,40.463258
W4224,RT,21.347787,40.429807
W6171,GF,21.632640,39.208420
W6177,RT,21.657913,39.243258
W6098,GF,21.686652,39.112107
W6148,RT,21.771370,39.190895
W3666,GF,21.533720,39.201906
W4418,RT,21.490913,39.174408
W4841,GF,19.390592,42.039378
W4462,RT,21.757316,39.142480
W5491,RT,21.262813,40.409485
W2891,RT,21.506548,39.180626
W6106,RT,21.619075,39.183455
W6270,GF,21.721113,39.116390
W6214,RT,21.785188,39.198050
W4615,RT,21.803053,39.074978
W3156,GF,19.360098,42.035780
W6582,GF,21.902729,42.013710
W3440,RT,19.150990,41.070670
W6481,GF,20.067130,41.187710
W2116,RT,21.583900,39.208700
W2112,RT,21.589745,39.186848
W3210,GF,20.085300,41.210000
W5240,GF,21.349138,39.964477
W4343,RT,21.446515,40.508527
W6419,RT,21.624290,39.170088
W4178,RT,21.625250,39.161698
W5720,GF,21.690521,39.115574
W6063,GF,21.889000,39.181000
W4396,IBS,21.507800,39.223300
W1813,GF,19.997262,41.468925
W5496,GF,20.488500,40.940000
W4273,RT,21.233562,40.372460
W6199,RT,21.358878,40.301330
W4186,RT,21.594855,39.242686
W4250,GF,21.752418,39.148930
W4117,RT,21.788785,39.195545
W6531,IBS,21.543100,39.128500
W3551,GF,21.790753,39.080775
W6544,Dismantled,2105.000000,2105.000000
W3230,GF,19.781500,41.850500
W4963,GF,20.015000,41.489571
W5418,GF,20.302265,40.457307
W2979,IBS,21.483400,39.183000
W5856,RT,21.628638,39.128085
W5819,GF,21.660055,39.252748
W5944,GF,21.802190,39.133683
W3864,GF,21.223566,40.370616
W6062,GF,21.929900,39.168490
W5516,GF,21.266243,42.829212
W3242,GF,19.532000,41.969263
W3008,GF,20.096848,41.425395
W5800,RT,21.615109,39.211513
W5842,RT,21.628363,39.156791
W5724,GF,21.682113,39.215413
W5721,RT,21.688591,39.106286
W3815,GF,22.227900,42.228700
W6436,RT,21.267367,40.437852
W4258,RT,20.151320,40.273342
W5611,RT,21.778070,39.173155
W4600,RT,21.786632,39.092313
W3243,GF,19.530700,41.944400
W4858,GF,19.568630,41.954317
W3163,GF,21.470442,39.381380
W2252,GF,21.537223,39.303573
W5604,RT,21.415320,39.829530
W5354,GF,21.710830,39.249838
W4609,GF,21.764003,39.107383
W5710,RT,21.799401,39.140805
W3050,GF,21.407232,39.884155
W4045,GF,21.402710,39.892937
W4047,GF,21.402005,39.885818
W3593,GF,21.698703,39.092043
W3848,GF,21.159000,40.369600
W4832,GF,19.592823,41.888115
W3024,GF,21.299913,39.279173
W4578,IBS,21.409800,39.883000
W3025,RT,21.440204,39.395907
W5185,RT,21.624535,39.204983
W4605,RT,21.654626,39.256143
W2951,IBS,21.597300,39.133600
W5567,GF,22.156750,39.318410
W1343,GF,21.158250,40.335408
W1018,GF,21.265920,40.498090
W3003,GF,20.290548,41.402185
W4276,GF,21.362336,40.414228
W2995,IBS,21.542500,39.175600
W3167,RT,21.462490,39.327893
W4109,GF,21.472738,40.477838
W3023,RT,21.485580,39.319937
W4168,RT,21.605493,39.240563
W4167,RT,21.612275,39.237973
W4141,RT,21.620965,39.162020
W4284,GF,21.745073,39.132278
W4317,RT,21.431168,39.830600
W5434,GF,21.999900,40.687300
W4848,GF,19.585300,41.525700
W3011,GF,19.651000,41.479900
W5696,GF,19.974798,40.571197
W6271,RT,21.253050,40.431780
W3135,RT,21.473325,39.361232
W3155,RT,21.479105,39.320939
W4544,IBS,21.768000,39.100400
W4142,RT,21.658058,39.206282
W4102,RT,21.751498,39.188128
W2920,IBS,21.549219,39.153630
W6034,IBS,21.425200,39.819800
W5130,GF,21.384692,39.911970
W2130,RT,21.498191,39.187025
W3436,GF,18.973800,41.349900
W4771,GF,19.675000,41.545000
W5565,RT,21.291515,40.452165
W2027,RT,21.533401,39.193521
W2890,GF,21.404511,39.260939
W5039,GF,21.406232,39.897225
W2294,RT,21.447658,39.301065
W2305,RT,21.626105,39.190096
W2488,GF,21.409700,39.854000
W2704,GF,22.053253,39.302648
W2718,GF,22.145600,41.334400
W4689,IBS,21.276720,40.444570
W3966,GF,21.384250,39.918010
W5159,GF,21.389320,39.898098
W3540,RT,21.417326,39.301210
W3532,RT,21.457016,39.325557
W6473,RT,21.483997,39.361398
W2325,RT,21.623176,39.155426
W6299,GF,21.629250,39.115503
W3587,GF,22.267400,39.111728
W4773,GF,19.576700,41.667900
W2430,GF,21.437876,39.856540
W5153,GF,21.385770,39.916420
W5128,GF,21.386790,39.915280
W2068,GF,21.347538,39.934165
W6431,RT,21.451772,39.305320
W6406,RT,21.460025,39.349507
W3531,RT,21.508063,39.268170
W2889,RT,21.508891,39.247376
W2839,GF,21.643768,39.130575
W4688,IBS,21.371500,39.892800
W2793,GF,22.152500,39.598300
W5229,GF,21.333935,39.983292
W3722,GF,21.346112,39.969723
W3546,RT,21.536856,39.212191
W5150,GF,21.383070,39.917980
W5152,GF,21.383960,39.915200
W5108,GF,21.384611,39.916167
W5154,GF,21.386280,39.913480
W5106,GF,21.387528,39.913278
W6407,RT,21.474240,39.314397
W5848,GF,21.556800,39.129000
W4532,GF,21.556910,39.142380
W4453,RT,21.542816,39.180210
W5116,GF,21.386917,39.896550
W5226,GF,21.362556,39.987389
W6522,IBS,21.536900,39.224500
W3758,GF,21.386165,39.899257
W5129,GF,21.392810,39.909600
W3756,GF,21.393944,39.911667
W5114,GF,21.396944,39.909278
W5230,GF,21.373672,39.986465
W3911,RT,21.510100,39.273700
W2118,RT,21.574908,39.200160
W2224,RT,21.629373,39.160403
W6470,GF,21.748575,39.063818
W2016,RT,21.618208,39.139730
W2120,RT,21.606562,39.122845
W2277,GF,21.680646,39.108208
W2195,RT,21.592665,39.157206
W3998,GF,21.339695,39.957222
W3984,GF,21.347111,39.997389
W3490,GF,21.388900,39.917600
W5109,GF,21.389750,39.915611
W4189,GF,21.391495,39.913310
W2247,GF,21.431000,39.398400
W5867,GF,21.453283,39.407258
W2953,IBS,21.483100,39.190600
W4690,IBS,21.593100,39.228900
W2273,RT,21.648028,39.137445
W6094,RT,21.260956,40.419370
W4611,RT,21.761550,39.073800
W6302,RT,21.777000,39.166200
W2932,IBS,21.413700,39.880600
W2069,GF,21.358800,39.927500
W6399,GF,21.463195,39.556858
W2964,IBS,21.405650,39.888300
W5161,GF,21.397380,39.911300
W5144,GF,21.398400,39.913000
W5117,GF,21.400472,39.912667
W5079,RT,21.413262,39.884330
W5014,WM,21.418798,39.881508
W4649,IBS,21.423490,39.364020
W2293,RT,21.458881,39.317815
W2887,RT,21.514500,39.239400
W3181,GF,21.561837,39.241733
W6598,RT,21.609267,39.168520
W2073,GF,21.390192,39.939003
W2067,GF,21.391990,39.957630
W5542,RT,21.483200,39.266690
W6192,GF,21.573747,39.128345
W2918,IBS,21.602500,39.143300
W2100,RT,21.560098,39.153805
W2583,GF,21.272285,40.376456
W3686,GF,21.304833,40.365187
W5141,GF,21.384200,39.923860
W5115,GF,21.395000,39.914194
W4640,GF,21.421975,39.907852
W2290,GF,21.498010,39.281480
W3559,RT,21.618700,39.131400
W6103,RT,21.551165,39.202410
W5993,RT,21.572763,39.209111
W6418,RT,21.573491,39.204496
W6015,RT,21.583020,39.244583
W5420,GF,22.355688,39.157683
W5119,GF,21.387535,39.920402
W5832,RT,21.488095,39.270971
W6328,RT,21.530653,39.237900
W5112,GF,21.389423,39.924627
W4151,GF,21.391103,39.920530
W5111,GF,21.391300,39.918100
W5024,WM,21.405861,39.893583
W5045,WM,21.416972,39.895694
W5637,RT,21.531125,39.189213
W6142,GF,21.541497,39.257940
W6499,RT,21.565992,39.224235
W6417,RT,21.569300,39.223998
W4975,IBS,21.750128,39.152793
W4976,IBS,21.749220,39.150340
W4977,IBS,21.749220,39.150340
W3036,IBS,21.774370,39.170340
W5331,GF,22.525800,39.287190
W6563,GF,22.848695,39.025652
W5716,RT,21.745587,39.143622
W4950,IBS,21.413260,39.901730
W6704,IBS,21.415150,39.886814
W0019,swapped,#N/A,#N/A
W3674,RT,21.351825,40.444200
W5157,WM,21.392800,39.905300
W4197,GF,21.395089,39.916800
W5160,GF,21.398850,39.915300
W3760,GF,21.400806,39.916862
W5020,GF,21.407917,39.890583
W5010,WM,21.421110,39.877432
W3073,WM,21.424000,39.875700
W5701,RT,21.500078,39.295787
W2990,IBS,21.402500,39.830500
W6139,RT,21.541897,39.196693
W5801,RT,21.608251,39.211100
W2300,RT,21.599326,39.145245
W4543,IBS,21.508300,39.242000
W6703,IBS,21.415410,39.886407
W6701,IBS,21.416220,39.885298
W6700,IBS,21.416540,39.884914
W6217,GF,21.612153,39.107513
W4965,GF,20.351020,41.280632
W4886,GF,20.488900,41.323700
W2550,GF,21.275213,40.384455
W4278,RT,21.293845,40.435367
W5031,GF,21.413378,39.893672
W5131,GF,21.376020,39.921950
W3755,GF,21.378900,39.920100
W5151,GF,21.381600,39.917260
W3971,WM,21.415361,39.888944
W2923,IBS,21.386000,39.859900
W2910,IBS,21.483600,39.172900
W5094,WM,21.424833,39.899048
W6484,IBS,21.423700,39.782120
W2876,RT,21.605961,39.164465
W5908,GF,21.685278,39.098286
W6565,RT,22.798197,39.047980
W2375,GF,21.430898,39.905123
W6059,GF,22.497200,39.196800
W5469,GF,22.619800,41.135800
W5672,GF,22.720500,41.115500
W2765,GF,19.213700,41.089400
W3010,GF,19.873300,41.935700
W5025,GF,21.406155,39.889277
W4277,RT,21.258043,40.464538
W5140,GF,21.379930,39.922020
W3487,GF,21.380470,39.919980
W5127,GF,21.381000,39.919500
W4220,RT,21.770215,39.219096
W5866,GF,22.510700,39.221200
W2584,GF,21.276450,40.404443
W4620,RT,21.545689,39.301496
W3860,GF,21.315760,40.474738
W5639,RT,21.532983,39.236141
W6138,RT,21.545573,39.210328
W5747,RT,21.560460,39.174400
W5791,RT,21.575848,39.191733
W5766,GF,21.594800,39.135700
W3976,WM,21.425040,39.861977
W2705,GF,22.126400,39.267800
W3141,GF,19.750900,41.939500
W4132,RT,20.146895,40.274385
W3479,RT,21.355700,39.965400
W5126,GF,21.376750,39.929620
W5146,GF,21.378400,39.927200
W5120,GF,21.379444,39.924556
W3759,RT,21.390518,39.900265
W5529,RT,21.548535,39.791193
W3496,WM,21.412427,39.893082
W5028,GF,21.413083,39.881389
W5145,WM,21.420423,39.880478
W3473,WM,21.421220,39.879562
W6532,GF,21.555082,39.150478
W2091,RT,21.439828,39.844221
W5754,RT,21.594600,39.219000
W3193,GF,21.549132,39.240183
W4888,GF,19.954300,41.229200
W3218,GF,19.965900,41.313200
W6097,GF,21.302432,40.423998
W5138,GF,21.372050,39.937670
W5123,GF,21.373167,39.935139
W5139,GF,21.374990,39.932250
W3768,RT,21.382630,39.908805
W3762,RT,21.383082,39.907438
W3492,WM,21.395800,39.907400
W5906,RT,21.404773,39.891702
W3468,WM,21.418810,39.874350
W5042,WM,21.420720,39.908070
W3472,WM,21.422110,39.870150
W3470,WM,21.423740,39.870380
W6439,RT,21.432795,40.501732
W3826,RT,21.505043,39.255700
W3981,GF,21.561575,39.118411
W5502,RT,21.563916,39.183650
W5752,RT,21.571178,39.210925
W5751,RT,21.572701,39.225316
W3552,RT,21.810050,39.078450
W5426,GF,19.190605,41.205447
W4861,GF,19.712472,41.917931
W5100,GF,21.367560,39.945530
W5125,GF,21.370500,39.940100
W3767,RT,21.377633,39.919173
W3761,RT,21.378805,39.918103
W3677,GF,21.396013,40.492557
W3750,WM,21.398903,39.910113
W5087,WM,21.407495,39.907152
W5178,WM,21.421483,39.874577
W5068,WM,21.420568,39.874722
W3781,WM,21.420250,39.871613
W5486,GF,21.514008,40.509352
W3828,RT,21.519643,39.179217
W6092,GF,21.563650,39.122500
W5748,RT,21.573183,39.171413
W5633,RT,21.582831,39.200343
W2930,IBS,21.539400,39.173600
W4386,IBS,21.551540,39.202330
W4667,GF,21.360398,39.913215
W2707,GF,22.332180,39.302020
W4862,GF,19.755700,41.894600
W2557,GF,21.344600,40.439600
W5688,GF,21.351611,40.430235
W3452,GF,21.354230,39.982307
W3951,GF,21.356260,39.984647
W5135,GF,21.361880,39.953940
W5124,GF,21.363970,39.950570
W5136,GF,21.365730,39.948360
W3785,RT,21.399350,39.898330
W3775,WM,21.417944,39.871387
W3712,GF,21.418712,39.869427
W3471,WM,21.419560,39.874830
W3467,WM,21.420380,39.875770
W3469,WM,21.421561,39.869760
W5179,WM,21.420237,39.871082
W3462,WM,21.423925,39.860642
W2827,RT,21.610110,39.162621
W5821,RT,21.498700,39.213700
W2063,RT,21.450300,39.837700
W3801,RT,21.564393,39.156543
W2973,IBS,21.576400,39.195500
W4679,RT,21.587067,39.189512
W5306,RT,21.595110,39.199668
W5417,GF,20.219200,40.380800
W3735,RT,21.336652,39.975812
W3866,RT,21.512075,39.190570
W3453,GF,21.353200,39.984010
W5280,GF,21.353633,39.985266
W3458,GF,21.355280,39.985730
W3483,GF,21.358300,39.957800
W5134,GF,21.359750,39.958030
W5122,GF,21.360750,39.956194
W3443,GF,21.400250,39.898120
W3788,RT,21.403803,39.893187
W4215,RT,21.419100,39.296143
W6319,RT,21.447250,40.496293
W5009,WM,21.422300,39.870858
W5004,WM,21.423527,39.869087
W3530,RT,21.522308,39.170945
W4173,RT,21.578500,39.177700
W4202,RT,21.582840,39.226135
W4268,RT,21.614660,39.140503
W5792,RT,21.508100,39.216400
W4267,RT,21.326600,39.248300
W3740,GF,21.336227,39.974782
W3738,RT,21.346085,39.961593
W3744,RT,21.347000,39.959721
W2543,GF,21.352338,40.275167
W3716,GF,21.358962,39.948856
W5121,GF,21.366444,39.960722
W6189,GF,21.368610,39.983661
W3484,GF,21.368700,39.951300
W3780,WM,21.421191,39.869715
W5069,WM,21.422215,39.872888
W3444,WM,21.422965,39.869890
W2479,RT,21.529810,39.213310
W2840,RT,21.537926,39.217296
W4285,GF,21.308085,39.244200
W2393,GF,21.366697,39.943762
W3123,IBS,21.494231,39.247174
W3121,IBS,21.494231,39.247174
W3120,IBS,21.494231,39.247174
W3122,IBS,21.494231,39.247174
W3124,IBS,21.494231,39.247174
W3226,GF,19.834500,41.401200
W3219,GF,19.910100,41.364500
W3395,RT,21.280420,40.431890
W3743,RT,21.340415,39.970605
W5225,GF,21.340800,39.969600
W3737,RT,21.341570,39.969028
W5205,GF,21.351500,39.963800
W5279,GF,21.355690,39.982580
W3461,GF,21.360440,39.988520
W6188,GF,21.373129,39.983797
W3742,GF,21.375610,39.987499
W5286,GF,21.376080,39.982090
W3449,WM,21.419510,39.875100
W2416,RT,21.429100,39.770241
W3441,GF,20.638568,39.550855
W3506,RT,21.474010,39.265397
W4196,RT,21.514200,39.203500
W2894,GF,20.640960,39.562050
W2317,RT,21.562010,39.218400
W3919,RT,21.577468,39.150771
W4126,RT,21.595660,39.157331
W1681,GF,22.923900,42.649500
W2763,GF,19.542780,41.043425
W3009,GF,19.950227,41.585878
W3663,GF,21.301400,40.453900
W5285,GF,21.367660,39.987340
W6335,GF,21.370647,39.985168
W5048,GF,21.395600,39.904370
W5167,GF,21.408040,39.898440
W5038,GF,21.409694,39.899194
W5058,GF,21.412800,39.901090
W5180,WM,21.421802,39.870092
W5016,WM,21.423160,39.867398
W3783,RT,21.424613,39.866673
W2808,RT,21.458598,39.252155
W2892,RT,21.509213,39.173667
W2200,RT,21.558022,39.119018
W3186,RT,21.566410,39.249760
W3883,RT,21.590403,39.178328
W3918,GF,21.610773,39.115137
W3515,GF,23.242300,38.836300
W3481,GF,21.373787,39.972860
W6002,GF,21.956058,38.945986
W3174,GF,21.356990,39.990010
W3216,GF,19.963500,41.691500
W2777,GF,20.655518,39.640112
W1330,GF,21.323760,40.290660
W5256,GF,21.337400,39.992970
W5274,GF,21.341450,39.996510
W5235,GF,21.346944,39.950972
W5224,GF,21.360889,39.979611
W3460,GF,21.363830,39.981390
W6190,GF,21.364253,39.984022
W5061,GF,21.403540,39.896710
W5171,GF,21.406800,39.894500
W5076,GF,21.407860,39.892820
W5197,GF,21.425500,39.867500
W5195,GF,21.426790,39.861725
W2806,RT,21.485693,39.182882
W2184,RT,21.543210,39.216186
W2185,RT,21.553378,39.220295
W3824,RT,21.594250,39.110825
W4359,GF,21.370733,39.899772
W3872,RT,21.612583,39.165338
W2513,GF,21.212688,40.413683
W2981,IBS,21.376200,39.880600
W5397,GF,20.725500,40.995500
W5650,GF,20.920100,41.033700
W0021,swapped,#N/A,#N/A
W3089,GF,19.466100,41.789830
W2752,GF,20.945300,39.590700
W2775,GF,21.091100,39.347000
W4155,GF,21.348842,39.995827
W3731,GF,21.356611,39.975834
W3450,GF,21.358280,39.972740
W3070,GF,21.392844,39.902758
W5053,GF,21.394972,39.900417
W5162,GF,21.399770,39.901620
W5022,GF,21.411393,39.885240
W4162,GF,21.417237,39.892340
W5006,GF,21.417910,39.874990
W5098,RT,21.422200,39.868305
W3977,RT,21.423010,39.865548
W2183,RT,21.555410,39.209260
W2683,RT,21.421435,39.822398
W3574,RT,21.568748,39.228591
W3513,GF,21.593953,39.179198
W5021,GF,21.407355,39.887662
W3849,GF,21.128053,40.367688
W3091,GF,19.484999,41.731299
W5441,GF,20.362200,40.843900
W5253,GF,21.353210,39.982260
W3952,GF,21.353490,39.982710
W5000,GF,21.396900,39.905000
W5059,GF,21.398056,39.902583
W5057,GF,21.409100,39.905583
W3779,GF,21.416334,39.878613
W3782,WM,21.421373,39.874115
W3446,WM,21.423153,39.871817
W2019,RT,21.520713,39.159172
W2005,RT,21.523176,39.167503
W5640,GF,21.528385,39.247006
W2858,RT,21.584852,39.220972
W2872,RT,21.585118,39.167720
W5215,GF,21.351503,39.985090
W5029,GF,21.412197,39.880367
W5052,GF,21.416158,39.875005
W2342,GF,21.350118,39.207595
W4223,GF,21.111201,40.346581
W5008,WM,21.420617,39.871722
W5669,GF,20.402085,40.858762
W2575,GF,21.256957,40.401603
W5276,GF,21.351960,39.980920
W5213,GF,21.353222,39.979500
W5214,GF,21.355528,39.974611
W5050,GF,21.400400,39.900730
W3493,GF,21.401100,39.899600
W5026,GF,21.402000,39.898500
W3708,RT,21.420983,39.872342
W4180,GF,21.424540,39.872780
W2919,IBS,21.398900,39.864400
W2331,RT,21.510412,39.164362
W2303,RT,21.513746,39.172593
W2862,RT,21.557380,39.213690
W6170,RT,21.376135,39.831072
W2870,RT,21.593300,39.151100
W5012,GF,21.424222,39.872129
W2790,GF,22.071500,39.475100
W4877,RT,20.011950,41.465506
W4878,RT,20.022128,41.474888
W3903,GF,21.336578,40.433078
W5270,GF,21.351850,39.976080
W5269,GF,21.354280,39.972150
W5268,GF,21.355400,39.970200
W5163,GF,21.402320,39.900500
W6304,GF,21.403875,39.901338
W6303,GF,21.404814,39.900719
W6185,GF,21.417331,39.893442
W4166,GF,21.418753,39.895580
W3974,WM,21.419435,39.874558
W6184,GF,21.421283,39.896778
W3975,WM,21.421677,39.870437
W2160,RT,21.470648,39.231098
W2250,RT,21.514260,39.163423
W2838,RT,21.566400,39.201600
W2855,RT,21.569385,39.164748
W2856,RT,21.570413,39.175060
W2857,GF,21.579796,39.205735
W3438,GF,20.251705,40.153837
W2567,GF,21.283166,40.410471
W5250,GF,21.347910,39.983760
W5271,GF,21.348430,39.979750
W3476,GF,21.351300,39.978800
W4263,GF,21.384985,40.465787
W5047,GF,21.404750,39.909830
W5192,GF,21.419482,39.872612
W5097,GF,21.418310,39.908900
W5199,GF,21.418498,39.878648
W4177,GF,21.422222,39.893780
W5043,GF,21.423694,39.893500
W4181,GF,21.425303,39.894390
W2151,RT,21.471906,39.205105
W2155,RT,21.476010,39.217650
W2836,RT,21.567518,39.142491
W2832,RT,21.618225,39.158578
W5329,GF,23.113340,39.106300
W5309,GF,22.144500,39.340200
W2802,RT,21.580831,39.215183
W4165,GF,18.981509,41.315250
W1794,RT,20.010620,41.471863
W4927,GF,20.230300,41.634200
W5219,GF,21.346111,39.974750
W5242,GF,21.348000,39.972850
W5266,GF,21.350500,39.971400
W5165,GF,21.405040,39.897600
W3494,GF,21.405200,39.899100
W5086,GF,21.405980,39.900090
W5198,GF,21.424302,39.863425
W5193,GF,21.425213,39.864738
W2146,RT,21.503051,39.197685
W2135,RT,21.517771,39.189386
W2784,RT,21.566073,39.220077
W2800,RT,21.566693,39.176351
W2817,RT,21.601265,39.198931
W3917,GF,21.621802,40.416850
W3688,GF,22.791900,39.059000
W5049,GF,21.416787,39.883237
W5188,GF,21.420185,39.884312
W5071,GF,21.426613,39.892787
W6085,GF,23.070090,39.551470
W3676,GF,21.198000,41.624200
W3665,GF,21.255600,41.664700
W4882,GF,20.227200,41.367500
W3485,GF,21.355500,39.939700
W5133,GF,21.362100,39.937900
W5132,GF,21.367300,39.926900
W5110,GF,21.384278,39.904639
W5113,GF,21.384417,39.909778
W4187,GF,21.387762,39.903930
W3495,GF,21.407900,39.900300
W5169,GF,21.408600,39.901200
W3072,GF,21.418299,39.898672
W3071,GF,21.422226,39.899447
W4570,RT,21.420050,39.824260
W2126,RT,21.515713,39.176743
W2912,IBS,21.525500,39.168000
W6080,GF,22.787700,39.251900
W3466,GF,21.426358,39.900882
W5170,GF,21.406198,39.902322
W2772,GF,18.296400,41.504400
W4827,GF,19.792028,41.752919
W4867,GF,19.822900,41.784600
W5184,GF,21.444377,39.899915
W3757,GF,21.382400,39.900500
W5158,GF,21.383360,39.902090
W5103,GF,21.383972,39.899556
W5142,GF,21.386430,39.917980
W5155,GF,21.388940,39.912130
W5105,GF,21.390500,39.911200
W5055,GF,21.407500,39.903470
W5088,GF,21.409780,39.902770
W5168,GF,21.411030,39.900480
W4946,RT,21.566338,39.163647
W2338,RT,21.581831,39.195313
W2343,RT,21.586750,39.153186
W2347,RT,21.598473,39.161001
W2315,RT,21.600348,39.216091
W2825,RT,21.613940,39.187150
W3969,GF,21.433635,39.899073
W5096,GF,21.437423,39.901295
W2773,GF,18.204400,41.539700
W5222,GF,21.343700,39.970000
W3953,GF,21.349300,39.971600
W2095,GF,21.326243,40.010517
W3451,GF,21.358440,39.978130
W5284,GF,21.366500,39.978760
W3763,GF,21.378995,39.918687
W5107,GF,21.385944,39.906167
W5118,GF,21.390806,39.904694
W5156,GF,21.391000,39.908100
W5104,GF,21.393806,39.907222
W3776,GF,21.420057,39.870478
W3921,COW,21.333573,39.998117
W3739,GF,21.384207,39.990888
W5248,GF,21.356860,39.971240
W3752,GF,21.362900,39.967200
W3957,GF,21.350770,39.962738
W5289,GF,21.339820,39.987330
W5252,GF,21.349970,39.988170
W5244,GF,21.350000,39.974500
W5262,GF,21.350750,39.960950
W5239,GF,21.352400,39.958200
W5299,GF,21.354300,39.973700
W5278,GF,21.357800,39.974700
W4156,GF,21.360194,39.976070
W5283,GF,21.361500,39.983890
W5227,GF,21.370083,39.981333
W5884,RT,21.477805,39.362915
W3869,RT,21.518937,39.235029
W4564,GF,21.627663,39.207531
W2948,IBS,21.420000,39.826400
W3475,GF,21.345000,39.977200
W5255,GF,21.358807,39.985755
W3730,GF,21.354723,39.971111
W5277,GF,21.354900,39.977200
W5015,GF,21.413772,39.879085
W5044,GF,21.415512,39.876663
W5194,GF,21.416740,39.877760
W3972,GF,21.425198,39.870181
W2236,RT,21.441573,39.253910
W9056,RT,21.576125,39.173190
W3562,RT,21.591176,39.141215
W3897,GF,21.683835,39.485417
W5675,GF,21.828700,39.211400
W5036,GF,21.417908,39.885320
W5281,GF,21.351700,39.993800
W5216,GF,21.352917,39.988111
W5075,GF,21.402960,39.897340
W5085,GF,21.409100,39.896410
W5082,GF,21.414680,39.889500
W3499,GF,21.415021,39.879213
W5065,GF,21.415430,39.886043
W5034,GF,21.415533,39.887869
W2949,IBS,21.420000,39.826400
W3168,GF,21.568432,39.295053
W2286,RT,21.583131,39.238148
W6401,RT,21.609578,39.127927
W4370,COW,21.611105,39.223093
W4409,RT,21.640816,39.134085
W2971,IBS,21.420000,39.826400
W6219,GF,21.602518,39.107415
W5273,GF,21.343900,39.987180
W3457,GF,21.351200,39.990900
W3482,GF,21.378000,39.988700
W5032,GF,21.409472,39.892722
W5062,GF,21.411010,39.896560
W5084,GF,21.411300,39.893790
W5080,GF,21.414790,39.887240
W5176,GF,21.416830,39.886370
W3978,GF,21.419100,39.871100
W6392,GF,21.486675,39.341190
W3195,RT,21.550300,39.294510
W4125,RT,21.593400,39.280281
W4616,RT,21.794635,39.194040
W2956,IBS,21.576300,39.110300
W2552,RT,21.286100,40.444600
W3173,GF,21.340500,39.989311
W6191,GF,21.341240,39.993287
W5212,GF,21.357583,39.981333
W3968,GF,21.402550,39.898180
W5166,GF,21.405440,39.895700
W3711,GF,21.405500,39.892000
